27	train	0,1,0,0,0,0,0,0,0,0,
231	train	0,0,0,0,0,0,1,0,0,0,
399	train	0,0,0,0,0,1,0,1,0,0,
10	train	0,0,0,0,0,0,0,0,0,0,
229	train	1,0,0,0,0,0,0,0,0,0,
222	train	0,0,0,0,0,0,0,0,0,0,
232	train	0,1,0,0,0,0,0,0,0,0,
368	train	0,1,0,0,0,0,0,0,0,0,
306	train	1,0,0,0,0,0,0,0,0,0,
265	train	0,0,0,1,0,0,0,1,0,0,
221	train	0,0,1,0,0,0,0,0,1,1,
254	train	0,1,0,0,0,0,0,0,0,0,
447	train	0,0,0,0,0,0,0,0,0,0,
295	train	0,0,0,0,0,0,1,0,0,0,
90	train	0,0,0,1,0,0,0,0,0,0,
134	train	1,0,0,0,0,0,0,0,0,0,
263	train	0,0,0,1,0,0,0,0,0,0,
132	train	0,0,0,1,0,0,0,0,0,0,
423	train	0,1,0,0,0,0,0,0,0,0,
245	train	1,0,0,0,0,0,0,0,0,0,
6	train	0,0,1,0,0,0,0,0,1,1,
479	train	0,0,1,0,0,0,0,0,1,1,
188	train	0,0,0,0,1,0,0,0,0,0,
499	train	0,0,0,0,0,0,1,0,0,0,
78	train	0,0,0,0,0,0,1,0,0,0,
137	train	0,0,0,0,1,0,0,0,0,0,
217	train	0,1,0,0,0,0,0,0,0,0,
467	train	0,0,0,0,1,0,0,0,0,0,
270	train	0,0,0,0,0,0,1,0,1,0,
358	train	0,0,0,0,1,0,0,0,0,0,
230	train	0,0,0,1,0,0,0,0,0,0,
439	train	0,0,0,1,0,0,0,0,0,0,
474	train	1,0,0,0,0,0,0,0,0,0,
124	train	0,0,0,1,0,0,0,0,0,0,
486	train	0,0,0,1,0,0,0,0,0,0,
252	train	0,1,0,0,0,0,0,0,0,0,
492	train	0,0,0,1,0,0,0,0,0,0,
113	train	0,0,0,0,0,0,1,0,0,0,
390	train	0,0,0,1,0,0,0,0,0,0,
362	train	0,0,0,0,0,1,0,1,0,0,
325	train	0,0,0,0,1,0,0,0,0,0,
25	train	0,1,0,0,0,1,0,0,0,0,
367	train	0,0,0,0,0,0,1,0,1,0,
125	train	0,0,0,0,0,0,1,0,1,0,
57	train	1,0,0,0,0,0,0,0,0,0,
147	train	0,0,0,1,0,0,0,0,0,0,
21	train	0,0,0,0,1,0,0,0,0,0,
298	train	1,0,0,0,0,0,0,0,0,0,
309	train	0,0,0,0,0,0,0,1,0,0,
202	train	1,0,0,0,0,0,0,0,0,0,
22	train	0,0,1,0,0,0,0,0,0,0,
489	train	0,0,0,0,1,0,0,0,0,0,
195	train	0,0,0,0,0,0,0,1,0,0,
96	train	1,0,0,0,0,0,0,0,0,0,
258	train	0,0,1,0,0,0,0,0,1,1,
107	train	1,0,0,0,0,0,0,0,0,0,
223	train	1,0,0,0,0,0,0,0,0,0,
269	train	0,0,0,0,0,0,1,0,0,0,
89	train	0,0,0,0,1,0,0,0,0,0,
224	train	0,0,0,0,0,0,0,1,0,0,
281	train	0,0,1,0,0,0,0,0,1,1,
307	train	0,0,1,0,0,1,0,0,0,0,
56	train	0,0,0,0,0,0,0,0,0,0,
192	train	0,0,1,0,0,0,0,0,1,1,
248	train	0,1,1,1,0,0,0,0,0,0,
236	train	0,0,0,0,0,0,0,0,0,0,
175	train	1,0,0,0,0,0,0,0,0,0,
43	train	0,1,0,0,0,0,0,0,0,0,
262	train	0,0,1,0,0,0,0,0,0,0,
233	train	0,0,1,0,0,0,0,0,1,1,
30	train	1,0,0,0,0,0,0,0,0,0,
391	train	0,1,0,0,0,1,0,0,0,0,
91	train	0,0,0,0,1,0,0,0,0,0,
68	train	1,0,0,0,0,0,0,0,0,0,
121	train	0,0,0,0,0,0,1,0,0,0,
82	train	0,0,0,1,0,0,0,0,0,0,
363	train	0,0,1,0,0,0,0,0,1,1,
277	train	0,0,0,0,1,0,0,0,0,0,
122	train	0,0,0,0,1,0,0,0,0,0,
313	train	0,1,1,0,0,1,0,0,0,0,
237	train	0,0,0,0,1,0,0,0,0,0,
92	train	0,0,0,0,1,0,0,0,0,0,
402	train	0,0,1,0,0,0,0,0,1,1,
199	train	0,1,0,0,0,0,0,0,0,0,
183	train	1,0,0,0,0,0,0,0,0,1,
74	train	0,0,0,0,0,0,0,0,0,0,
215	train	0,0,0,0,0,1,0,1,0,0,
261	train	0,0,0,0,1,0,0,0,0,0,
445	train	1,0,0,0,0,0,0,0,0,0,
429	train	0,0,0,1,0,0,0,1,0,0,
76	train	0,0,0,0,0,0,0,1,0,0,
35	train	0,0,1,0,0,0,0,0,0,0,
116	train	0,1,0,0,0,1,0,0,0,0,
395	train	0,0,0,0,1,0,1,0,0,0,
65	train	1,0,0,0,0,0,1,0,0,0,
475	train	0,1,0,0,0,0,0,0,0,0,
239	train	1,1,0,0,0,0,0,0,0,0,
294	train	0,0,0,1,0,0,0,0,0,0,
41	train	1,1,1,0,0,1,0,0,0,0,
292	train	0,0,0,0,1,0,1,0,1,0,
142	train	1,0,0,0,1,0,1,0,1,0,
430	train	0,0,0,0,1,0,0,0,0,0,
44	train	1,0,0,0,0,0,1,0,0,0,
85	train	0,0,0,0,1,0,0,0,0,0,
193	train	1,0,0,0,0,0,0,0,0,0,
386	train	0,1,0,0,0,0,0,0,0,0,
23	train	0,0,1,0,0,0,0,0,1,1,
478	train	0,0,0,0,1,0,0,0,0,0,
70	train	0,0,0,0,0,0,0,0,0,0,
338	train	0,0,0,0,0,0,0,0,0,0,
205	train	0,0,1,0,0,0,0,0,1,1,
37	train	1,1,0,1,0,0,0,0,0,0,
452	train	0,0,0,0,1,0,0,0,0,0,
73	train	0,0,0,1,0,0,0,0,0,0,
384	train	1,0,0,0,0,0,0,0,0,0,
400	train	0,0,0,0,1,0,1,0,0,0,
18	train	1,0,0,0,0,0,0,0,0,0,
334	train	0,0,0,0,1,0,1,0,0,0,
393	train	1,0,0,0,0,0,0,0,0,0,
157	train	0,0,0,0,0,0,0,0,0,0,
8	train	0,0,0,1,0,0,0,1,0,0,
17	train	0,0,0,0,0,0,1,0,0,0,
361	train	0,1,0,0,0,0,0,0,0,0,
52	train	0,0,0,0,0,0,0,0,0,1,
476	train	0,0,0,1,0,0,0,0,0,0,
330	train	1,0,0,0,0,0,0,0,0,0,
287	train	0,0,0,0,0,0,0,0,1,0,
323	train	0,0,0,1,0,0,0,0,0,0,
272	train	0,0,0,0,1,0,0,0,0,0,
182	train	0,0,0,0,0,0,0,0,0,1,
139	train	1,1,1,0,0,1,0,0,0,0,
108	train	0,0,1,0,0,0,0,0,1,1,
437	train	0,0,0,0,0,0,1,0,0,0,
318	train	0,0,0,0,0,0,1,0,0,0,
98	train	0,0,0,0,0,0,0,0,0,0,
427	train	0,0,0,1,0,0,0,0,0,0,
169	train	0,0,0,1,0,0,0,0,0,0,
275	train	1,0,0,0,0,0,0,0,0,0,
342	train	0,1,0,0,0,1,0,0,0,0,
216	train	0,0,0,0,0,0,0,0,0,0,
156	train	0,0,1,0,0,0,0,0,1,1,
454	train	0,0,0,0,0,0,1,0,0,0,
387	train	1,0,0,0,0,0,0,0,1,0,
62	train	0,0,0,0,0,0,1,0,0,0,
335	train	0,1,0,0,0,0,0,0,0,0,
16	train	0,1,0,0,0,0,0,0,0,0,
163	train	0,0,0,0,1,0,0,0,0,0,
160	train	0,0,0,0,0,0,1,0,0,0,
81	train	0,0,0,0,1,0,1,0,0,0,
32	train	1,0,0,1,0,0,0,0,0,0,
468	train	0,0,0,1,0,0,0,0,0,0,
406	train	0,0,1,0,0,0,0,0,1,1,
343	train	0,0,0,1,0,0,0,0,0,0,
29	train	0,0,0,1,0,0,0,0,0,0,
282	train	0,1,0,0,0,0,0,0,0,0,
60	train	0,1,0,0,0,1,0,0,0,0,
55	train	0,1,0,0,0,0,0,0,0,0,
257	train	0,1,0,0,0,0,0,0,0,0,
266	train	0,1,0,0,0,0,0,0,0,0,
280	train	0,0,0,0,0,0,1,0,0,0,
159	train	0,0,0,0,1,0,0,0,0,0,
77	train	0,0,0,0,0,0,1,0,0,0,
58	train	0,0,0,1,0,0,0,0,0,0,
42	train	1,0,1,1,0,1,0,0,0,0,
337	train	0,0,0,0,1,0,0,0,0,0,
260	train	1,1,1,1,0,0,0,0,0,0,
373	train	0,0,0,0,1,0,0,0,0,0,
47	train	0,0,0,0,0,0,0,1,0,0,
346	train	0,0,0,0,1,0,0,0,0,0,
327	train	0,1,0,0,0,0,0,0,0,0,
353	train	0,0,0,1,0,0,0,0,0,0,
256	train	0,0,0,1,0,0,1,0,0,0,
374	train	0,0,0,0,0,0,0,1,0,0,
347	train	0,0,1,0,0,0,0,0,1,1,
31	train	1,0,0,0,1,1,1,1,1,0,
240	train	0,0,1,0,0,0,0,0,0,0,
206	train	1,0,0,0,0,0,0,0,0,0,
251	train	1,1,0,0,0,1,0,0,0,0,
99	train	0,0,0,0,0,0,0,0,0,1,
250	train	0,0,0,0,0,0,0,0,0,1,
388	train	1,0,0,0,0,0,0,0,0,0,
380	train	0,0,0,0,1,0,0,0,0,0,
20	train	0,0,0,0,1,0,0,0,0,0,
226	train	0,0,0,0,0,1,0,0,0,0,
444	train	0,0,0,1,0,0,0,0,0,0,
267	train	0,0,1,0,0,0,0,0,1,1,
332	train	0,1,0,0,0,0,0,0,0,0,
40	train	0,0,0,1,0,0,0,0,0,0,
117	train	0,0,0,0,1,0,0,0,0,0,
497	train	0,0,0,0,0,0,1,0,0,0,
360	train	0,0,0,1,0,0,0,0,0,0,
210	train	0,0,0,0,1,0,0,0,0,0,
95	train	1,0,0,1,0,0,0,0,0,0,
212	train	0,0,0,0,0,0,0,0,1,0,
466	train	0,0,1,0,0,0,0,0,1,1,
72	train	0,0,0,1,0,0,0,0,0,0,
462	train	0,0,0,0,1,0,0,0,0,0,
28	train	0,0,0,0,0,0,1,0,0,0,
207	train	1,0,0,0,0,0,0,0,0,1,
9	train	0,0,0,0,0,0,0,1,0,0,
377	train	1,0,0,0,0,0,0,0,0,0,
146	train	0,0,0,0,0,0,0,0,1,0,
457	train	0,0,1,0,0,0,0,0,1,1,
352	train	0,0,0,0,0,0,0,1,0,0,
372	train	0,1,0,0,0,0,0,0,0,0,
145	train	0,1,0,0,0,1,0,0,0,0,
321	train	0,1,0,0,0,0,0,0,0,0,
194	train	1,0,0,0,0,0,0,0,0,0,
359	train	0,0,0,0,1,0,0,0,0,0,
143	train	0,0,0,0,1,0,0,0,0,0,
178	train	0,0,0,1,0,0,0,0,0,0,
276	train	1,0,0,0,0,0,0,0,0,0,
214	train	0,0,0,1,0,0,0,0,0,0,
389	train	0,0,0,0,0,0,0,1,0,0,
284	train	0,0,1,0,0,0,0,0,1,1,
348	train	1,0,0,0,0,0,0,0,0,0,
370	train	0,0,0,0,0,0,0,0,1,0,
285	train	0,0,0,1,0,0,0,0,0,0,
141	train	0,0,0,0,0,0,0,0,0,0,
54	train	0,0,0,0,0,0,0,0,0,0,
407	train	0,0,0,0,0,0,1,0,0,0,
14	train	0,1,0,0,0,0,0,0,0,0,
403	train	1,0,0,0,0,0,0,0,0,0,
305	train	0,0,1,0,0,0,0,0,1,1,
128	train	0,0,0,1,0,0,0,0,0,0,
140	train	0,1,0,0,0,0,0,0,0,0,
365	train	0,0,0,0,0,0,0,0,0,0,
130	train	0,0,0,1,0,0,0,0,0,0,
460	train	0,0,0,0,1,0,0,0,0,0,
317	train	0,0,0,0,1,0,0,0,0,0,
120	train	0,0,0,1,0,0,0,0,0,0,
184	train	0,0,0,0,0,0,1,0,0,0,
36	train	0,0,0,0,0,0,1,0,0,0,
49	train	0,0,0,0,0,0,0,1,0,0,
451	train	0,1,0,0,0,0,0,0,0,0,
304	train	0,0,1,0,0,0,0,0,1,1,
312	train	0,1,0,0,0,0,0,0,0,0,
415	train	1,0,0,0,0,0,0,0,0,0,
328	train	0,0,0,0,0,0,0,0,0,0,
101	train	0,0,0,0,0,0,1,0,0,0,
100	train	0,1,0,0,0,0,0,0,0,0,
299	train	1,0,0,0,0,0,0,0,1,0,
382	train	0,0,0,0,0,0,1,0,0,0,
200	train	0,1,0,0,0,0,0,0,0,0,
344	train	0,0,0,0,0,0,0,0,0,0,
482	train	0,0,0,0,0,0,1,0,0,0,
135	train	1,0,0,0,0,0,0,0,0,0,
234	train	0,0,0,0,1,0,0,0,0,0,
7	train	0,1,0,0,0,0,0,0,0,0,
470	train	0,0,1,0,0,0,0,0,1,1,
249	train	0,0,0,1,0,0,0,0,0,0,
155	train	0,0,0,1,0,0,0,0,0,0,
12	train	0,0,0,0,1,0,0,0,0,0,
487	train	0,0,0,0,1,0,0,0,0,0,
320	train	0,0,0,1,0,0,0,0,0,0,
450	train	0,0,0,0,1,0,0,0,0,0,
127	train	0,0,0,0,0,0,0,0,0,0,
300	train	0,1,0,0,0,0,0,0,0,0,
129	train	0,1,0,0,0,0,0,0,0,0,
286	train	0,1,0,0,0,0,0,0,0,0,
87	train	0,0,0,0,1,1,0,1,0,0,
59	train	0,0,0,1,0,0,0,0,0,0,
180	train	0,0,1,0,0,0,0,0,1,1,
491	train	0,0,0,0,1,0,1,0,1,0,
179	train	1,1,0,0,0,0,0,0,0,0,
453	train	0,0,0,0,1,0,0,0,0,0,
150	train	0,1,0,0,0,0,0,0,0,0,
144	train	0,0,0,0,0,0,0,0,0,0,
114	train	0,0,0,0,0,0,1,0,0,0,
364	train	0,0,0,0,0,0,0,0,0,0,
274	train	0,0,0,0,0,0,1,0,0,0,
0	train	0,0,0,0,1,0,0,0,0,0,
394	train	0,0,0,1,0,0,0,0,0,0,
97	train	0,1,0,0,0,0,0,0,0,0,
271	train	0,0,0,0,0,0,0,1,0,0,
500	train	0,1,0,0,0,0,0,0,0,0,
118	train	0,0,0,1,0,0,0,0,0,0,
410	train	0,0,0,0,1,0,0,0,0,0,
357	train	0,1,0,0,0,1,0,1,0,0,
123	train	0,0,0,1,0,0,0,0,0,0,
153	train	1,1,1,1,0,0,0,0,0,0,
290	train	0,0,0,1,0,0,0,0,0,0,
174	train	0,0,0,0,0,0,0,1,0,0,
308	train	0,0,0,0,0,0,1,0,1,0,
45	train	0,0,0,0,0,0,1,0,0,0,
133	train	0,1,0,0,0,0,0,0,0,0,
189	train	0,0,0,1,0,0,0,0,0,0,
301	train	0,0,0,1,0,0,1,0,1,0,
186	train	0,0,0,1,0,0,0,0,0,0,
440	test	0,1,0,0,0,0,0,0,0,0,
419	test	1,0,0,0,0,0,0,0,0,0,
469	test	1,0,0,0,0,0,0,0,0,0,
449	test	0,0,0,1,0,0,0,0,1,0,
411	test	0,0,0,0,0,0,0,1,0,0,
414	test	0,0,0,0,0,0,1,1,0,0,
485	test	0,1,0,0,0,1,1,0,1,0,
412	test	1,0,0,0,0,0,0,0,0,0,
480	test	0,0,0,0,0,0,1,0,0,0,
443	test	0,0,1,0,0,0,0,0,1,0,
435	test	0,0,0,1,0,0,1,0,0,0,
421	test	0,1,1,0,0,0,0,0,0,0,
424	test	1,1,1,0,0,0,0,0,0,0,
473	test	0,0,1,0,0,1,0,0,0,0,
483	test	1,0,1,0,0,0,0,0,0,0,
431	test	0,0,0,0,0,0,0,0,1,0,
446	test	0,1,0,1,0,0,0,0,0,0,
465	test	1,0,0,1,0,0,0,0,0,0,
433	test	1,0,0,0,0,0,0,0,0,0,
494	test	0,0,1,0,0,0,0,0,0,0,
464	test	0,0,0,0,0,0,1,0,0,0,
496	test	0,1,1,0,0,0,0,0,0,0,
472	test	0,0,0,0,0,0,1,0,0,0,
409	test	1,0,0,0,0,0,0,0,0,0,
493	test	1,0,0,0,0,0,1,0,0,0,
417	test	0,1,0,0,0,1,1,0,1,0,
490	test	0,1,0,0,0,0,0,0,0,0,
498	test	1,0,0,0,1,0,0,0,1,0,
458	test	0,0,1,0,0,0,0,0,0,0,
416	test	0,0,1,0,0,0,0,0,0,0,
481	test	0,0,0,0,1,0,0,0,0,0,
477	test	0,0,0,0,0,0,0,1,0,0,
471	test	0,1,0,0,0,0,0,0,0,0,
